ProductKey,Product Name,Brand,Color,Unit Cost USD,Unit Price USD,SubcategoryKey,Subcategory,CategoryKey,Category,Profit
1920,Fabrikam Refrigerator 1.7CuFt E1200 Green,Fabrikam,Green,66.27,129.99,802,Refrigerators,8,Home Appliances,63.72000000000001
1921,Fabrikam Refrigerator 24.7CuFt X9800 Blue,Fabrikam,Blue,,,802,Refrigerators,8,Home Appliances,
1922,Fabrikam Refrigerator 19CuFt M7600 Blue,Fabrikam,Blue,413.42,899.0,802,Refrigerators,8,Home Appliances,485.58
1923,Fabrikam Refrigerator 9.7CuFt M5600 Blue,Fabrikam,Blue,226.71,493.0,802,Refrigerators,8,Home Appliances,266.28999999999996
1924,Fabrikam Refrigerator 4.6CuFt E2800 Blue,Fabrikam,Blue,152.94,299.99,802,Refrigerators,8,Home Appliances,147.05
1925,Fabrikam Refrigerator 3.2CuFt E1600 Blue,Fabrikam,Blue,142.75,279.99,802,Refrigerators,8,Home Appliances,137.24
1926,Fabrikam Refrigerator 1.7CuFt E1200 Blue,Fabrikam,Blue,66.27,129.99,802,Refrigerators,8,Home Appliances,63.72000000000001
1927,Fabrikam Refrigerator 24.7CuFt X9800 Grey,Fabrikam,Grey,,,802,Refrigerators,8,Home Appliances,
1928,Fabrikam Refrigerator 19CuFt M7600 Grey,Fabrikam,Grey,413.42,899.0,802,Refrigerators,8,Home Appliances,485.58
1929,Fabrikam Refrigerator 9.7CuFt M5600 Grey,Fabrikam,Grey,226.71,493.0,802,Refrigerators,8,Home Appliances,266.28999999999996
1930,Fabrikam Refrigerator 4.6CuFt E2800 Grey,Fabrikam,Grey,152.94,299.99,802,Refrigerators,8,Home Appliances,147.05
1931,Fabrikam Refrigerator 3.2CuFt E1600 Grey,Fabrikam,Grey,142.75,279.99,802,Refrigerators,8,Home Appliances,137.24
1932,Fabrikam Refrigerator 1.7CuFt E1200 Grey,Fabrikam,Grey,66.27,129.99,802,Refrigerators,8,Home Appliances,63.72000000000001
1933,Fabrikam Refrigerator 24.7CuFt X9800 Orange,Fabrikam,Orange,,,802,Refrigerators,8,Home Appliances,
1934,Fabrikam Refrigerator 19CuFt M7600 Orange,Fabrikam,Orange,413.42,899.0,802,Refrigerators,8,Home Appliances,485.58
1935,Fabrikam Refrigerator 9.7CuFt M5600 Orange,Fabrikam,Orange,226.71,493.0,802,Refrigerators,8,Home Appliances,266.28999999999996
1936,Fabrikam Refrigerator 4.6CuFt E2800 Orange,Fabrikam,Orange,152.94,299.99,802,Refrigerators,8,Home Appliances,147.05
1937,Fabrikam Refrigerator 3.2CuFt E1600 Orange,Fabrikam,Orange,142.75,279.99,802,Refrigerators,8,Home Appliances,137.24
1938,Fabrikam Refrigerator 1.7CuFt E1200 Orange,Fabrikam,Orange,66.27,129.99,802,Refrigerators,8,Home Appliances,63.72000000000001
1939,Litware Refrigerator 24.7CuFt X980 White,Litware,White,,,802,Refrigerators,8,Home Appliances,
1940,Litware Refrigerator 19CuFt M760 White,Litware,White,413.42,899.0,802,Refrigerators,8,Home Appliances,485.58
1941,Litware Refrigerator 9.7CuFt M560 White,Litware,White,226.71,493.0,802,Refrigerators,8,Home Appliances,266.28999999999996
1942,Litware Refrigerator 4.6CuFt E280 White,Litware,White,152.94,299.99,802,Refrigerators,8,Home Appliances,147.05
1943,Litware Refrigerator 3.2CuFt E160 White,Litware,White,142.75,279.99,802,Refrigerators,8,Home Appliances,137.24
1944,Litware Refrigerator 1.7CuFt E120 White,Litware,White,66.27,129.99,802,Refrigerators,8,Home Appliances,63.72000000000001
1945,Litware Refrigerator 24.7CuFt X980 Brown,Litware,Brown,,,802,Refrigerators,8,Home Appliances,
1946,Litware Refrigerator 19CuFt M760 Brown,Litware,Brown,413.42,899.0,802,Refrigerators,8,Home Appliances,485.58
1947,Litware Refrigerator 9.7CuFt M560 Brown,Litware,Brown,226.71,493.0,802,Refrigerators,8,Home Appliances,266.28999999999996
1948,Litware Refrigerator 4.6CuFt E280 Brown,Litware,Brown,152.94,299.99,802,Refrigerators,8,Home Appliances,147.05
1949,Litware Refrigerator 3.2CuFt E160 Brown,Litware,Brown,142.75,279.99,802,Refrigerators,8,Home Appliances,137.24
1950,Litware Refrigerator 1.7CuFt E120 Brown,Litware,Brown,66.27,129.99,802,Refrigerators,8,Home Appliances,63.72000000000001
1951,Litware Refrigerator 24.7CuFt X980 Silver,Litware,Silver,,,802,Refrigerators,8,Home Appliances,
1952,Litware Refrigerator 19CuFt M760 Silver,Litware,Silver,413.42,899.0,802,Refrigerators,8,Home Appliances,485.58
1953,Litware Refrigerator 9.7CuFt M560 Silver,Litware,Silver,226.71,493.0,802,Refrigerators,8,Home Appliances,266.28999999999996
1954,Litware Refrigerator 4.6CuFt E280 Silver,Litware,Silver,152.94,299.99,802,Refrigerators,8,Home Appliances,147.05
1955,Litware Refrigerator 3.2CuFt E160 Silver,Litware,Silver,142.75,279.99,802,Refrigerators,8,Home Appliances,137.24
1956,Litware Refrigerator 1.7CuFt E120 Silver,Litware,Silver,66.27,129.99,802,Refrigerators,8,Home Appliances,63.72000000000001
1957,Litware Refrigerator 24.7CuFt X980 Green,Litware,Green,,,802,Refrigerators,8,Home Appliances,
1958,Litware Refrigerator 19CuFt M760 Green,Litware,Green,413.42,899.0,802,Refrigerators,8,Home Appliances,485.58
1959,Litware Refrigerator 9.7CuFt M560 Green,Litware,Green,226.71,493.0,802,Refrigerators,8,Home Appliances,266.28999999999996
1960,Litware Refrigerator 4.6CuFt E280 Green,Litware,Green,152.94,299.99,802,Refrigerators,8,Home Appliances,147.05
1961,Litware Refrigerator 3.2CuFt E160 Green,Litware,Green,142.75,279.99,802,Refrigerators,8,Home Appliances,137.24
1962,Litware Refrigerator 1.7CuFt E120 Green,Litware,Green,66.27,129.99,802,Refrigerators,8,Home Appliances,63.72000000000001
1963,Litware Refrigerator 24.7CuFt X980 Blue,Litware,Blue,,,802,Refrigerators,8,Home Appliances,
1964,Litware Refrigerator 19CuFt M760 Blue,Litware,Blue,413.42,899.0,802,Refrigerators,8,Home Appliances,485.58
1965,Litware Refrigerator 9.7CuFt M560 Blue,Litware,Blue,226.71,493.0,802,Refrigerators,8,Home Appliances,266.28999999999996
1966,Litware Refrigerator 4.6CuFt E280 Blue,Litware,Blue,152.94,299.99,802,Refrigerators,8,Home Appliances,147.05
1967,Litware Refrigerator 3.2CuFt E160 Blue,Litware,Blue,142.75,279.99,802,Refrigerators,8,Home Appliances,137.24
1968,Litware Refrigerator 1.7CuFt E120 Blue,Litware,Blue,66.27,129.99,802,Refrigerators,8,Home Appliances,63.72000000000001
1969,Litware Refrigerator 24.7CuFt X980 Grey,Litware,Grey,,,802,Refrigerators,8,Home Appliances,
1970,Litware Refrigerator 19CuFt M760 Grey,Litware,Grey,413.42,899.0,802,Refrigerators,8,Home Appliances,485.58
1971,Litware Refrigerator 9.7CuFt M560 Grey,Litware,Grey,226.71,493.0,802,Refrigerators,8,Home Appliances,266.28999999999996
1972,Litware Refrigerator 4.6CuFt E280 Grey,Litware,Grey,152.94,299.99,802,Refrigerators,8,Home Appliances,147.05
1973,Litware Refrigerator 3.2CuFt E160 Grey,Litware,Grey,142.75,279.99,802,Refrigerators,8,Home Appliances,137.24
1974,Litware Refrigerator 1.7CuFt E120 Grey,Litware,Grey,66.27,129.99,802,Refrigerators,8,Home Appliances,63.72000000000001
1975,Litware Refrigerator L1200 Orange,Litware,Orange,,,802,Refrigerators,8,Home Appliances,
1976,Litware Refrigerator 19CuFt M760 Orange,Litware,Orange,413.42,899.0,802,Refrigerators,8,Home Appliances,485.58
1977,Litware Refrigerator 9.7CuFt M560 Orange,Litware,Orange,226.71,493.0,802,Refrigerators,8,Home Appliances,266.28999999999996
1978,Litware Refrigerator 4.6CuFt E280 Orange,Litware,Orange,152.94,299.99,802,Refrigerators,8,Home Appliances,147.05
1979,Litware Refrigerator 3.2CuFt E160 Orange,Litware,Orange,142.75,279.99,802,Refrigerators,8,Home Appliances,137.24
1980,Litware Refrigerator 1.7CuFt E120 Orange,Litware,Orange,66.27,129.99,802,Refrigerators,8,Home Appliances,63.72000000000001
1981,Litware Refrigerator 19CuFt M760 Red,Litware,Red,413.42,899.0,802,Refrigerators,8,Home Appliances,485.58
1982,Litware Refrigerator 9.7CuFt M560 Red,Litware,Red,226.71,493.0,802,Refrigerators,8,Home Appliances,266.28999999999996
1983,Fabrikam Microwave 1.5CuFt X1100 White,Fabrikam,White,220.64,665.94,803,Microwaves,8,Home Appliances,445.30000000000007
1984,Fabrikam Microwave 2.2CuFt M1250 White,Fabrikam,White,91.97,199.99,803,Microwaves,8,Home Appliances,108.02000000000001
1985,Fabrikam Microwave 1.6CuFt M1250 White,Fabrikam,White,82.77,179.99,803,Microwaves,8,Home Appliances,97.22000000000001
1986,Fabrikam Microwave 1.0CuFt E1100 White,Fabrikam,White,71.37,139.99,803,Microwaves,8,Home Appliances,68.62
1987,Fabrikam Microwave 0.9CuFt E0900 White,Fabrikam,White,50.98,99.99,803,Microwaves,8,Home Appliances,49.01
1988,Fabrikam Microwave 0.8CuFt E0800 White,Fabrikam,White,48.43,94.99,803,Microwaves,8,Home Appliances,46.559999999999995
1989,Fabrikam Microwave 1.5CuFt X1100 Silver,Fabrikam,Silver,220.64,665.94,803,Microwaves,8,Home Appliances,445.30000000000007
1990,Fabrikam Microwave 2.2CuFt M1250 Silver,Fabrikam,Silver,91.97,199.99,803,Microwaves,8,Home Appliances,108.02000000000001
1991,Fabrikam Microwave 1.6CuFt M1250 Silver,Fabrikam,Silver,82.77,179.99,803,Microwaves,8,Home Appliances,97.22000000000001
1992,Fabrikam Microwave 1.0CuFt E1100 Silver,Fabrikam,Silver,71.37,139.99,803,Microwaves,8,Home Appliances,68.62
1993,Fabrikam Microwave 0.9CuFt E0900 Silver,Fabrikam,Silver,50.98,99.99,803,Microwaves,8,Home Appliances,49.01
1994,Fabrikam Microwave 0.8CuFt E0800 Silver,Fabrikam,Silver,48.43,94.99,803,Microwaves,8,Home Appliances,46.559999999999995
1995,Fabrikam Microwave 1.5CuFt X1100 Grey,Fabrikam,Grey,220.64,665.94,803,Microwaves,8,Home Appliances,445.30000000000007
1996,Fabrikam Microwave 2.2CuFt M1250 Grey,Fabrikam,Grey,91.97,199.99,803,Microwaves,8,Home Appliances,108.02000000000001
1997,Fabrikam Microwave 1.6CuFt M1250 Grey,Fabrikam,Grey,82.77,179.99,803,Microwaves,8,Home Appliances,97.22000000000001
1998,Fabrikam Microwave 1.0CuFt E1100 Grey,Fabrikam,Grey,71.37,139.99,803,Microwaves,8,Home Appliances,68.62
1999,Fabrikam Microwave 0.9CuFt E0900 Grey,Fabrikam,Grey,50.98,99.99,803,Microwaves,8,Home Appliances,49.01
2000,Fabrikam Microwave 0.8CuFt E0800 Grey,Fabrikam,Grey,48.43,94.99,803,Microwaves,8,Home Appliances,46.559999999999995
2001,Fabrikam Microwave 1.5CuFt X1100 Red,Fabrikam,Red,220.64,665.94,803,Microwaves,8,Home Appliances,445.30000000000007
2002,Fabrikam Microwave 2.2CuFt M1250 Red,Fabrikam,Red,91.97,199.99,803,Microwaves,8,Home Appliances,108.02000000000001
2003,Fabrikam Microwave 1.6CuFt M1250 Red,Fabrikam,Red,82.77,179.99,803,Microwaves,8,Home Appliances,97.22000000000001
2004,Fabrikam Microwave 1.0CuFt E1100 Red,Fabrikam,Red,71.37,139.99,803,Microwaves,8,Home Appliances,68.62
2005,Fabrikam Microwave 0.9CuFt E0900 Red,Fabrikam,Red,50.98,99.99,803,Microwaves,8,Home Appliances,49.01
2006,Fabrikam Microwave 0.8CuFt E0800 Red,Fabrikam,Red,48.43,94.99,803,Microwaves,8,Home Appliances,46.559999999999995
2007,Fabrikam Microwave 1.5CuFt X1100 Black,Fabrikam,Black,220.64,665.94,803,Microwaves,8,Home Appliances,445.30000000000007
2008,Fabrikam Microwave 2.2CuFt M1250 Black,Fabrikam,Black,91.97,199.99,803,Microwaves,8,Home Appliances,108.02000000000001
2009,Fabrikam Microwave 1.6CuFt M1250 Black,Fabrikam,Black,82.77,179.99,803,Microwaves,8,Home Appliances,97.22000000000001
2010,Fabrikam Microwave 1.0CuFt E1100 Black,Fabrikam,Black,71.37,139.99,803,Microwaves,8,Home Appliances,68.62
2011,Fabrikam Microwave 0.9CuFt E0900 Black,Fabrikam,Black,50.98,99.99,803,Microwaves,8,Home Appliances,49.01
2012,Fabrikam Microwave 0.8CuFt E0800 Black,Fabrikam,Black,48.43,94.99,803,Microwaves,8,Home Appliances,46.559999999999995
2013,Fabrikam Microwave 1.5CuFt X1100 Blue,Fabrikam,Blue,220.64,665.94,803,Microwaves,8,Home Appliances,445.30000000000007
2014,Fabrikam Microwave 2.2CuFt M1250 Blue,Fabrikam,Blue,91.97,199.99,803,Microwaves,8,Home Appliances,108.02000000000001
2015,Fabrikam Microwave 1.6CuFt M1250 Blue,Fabrikam,Blue,82.77,179.99,803,Microwaves,8,Home Appliances,97.22000000000001
2016,Fabrikam Microwave 1.0CuFt E1100 Blue,Fabrikam,Blue,71.37,139.99,803,Microwaves,8,Home Appliances,68.62
2017,Fabrikam Microwave 0.9CuFt E0900 Blue,Fabrikam,Blue,50.98,99.99,803,Microwaves,8,Home Appliances,49.01
2018,Fabrikam Microwave 0.8CuFt E0800 Blue,Fabrikam,Blue,48.43,94.99,803,Microwaves,8,Home Appliances,46.559999999999995
2019,Litware Microwave 1.5CuFt X110 White,Litware,White,220.64,665.94,803,Microwaves,8,Home Appliances,445.30000000000007
2020,Litware Microwave 2.2CuFt M125 White,Litware,White,91.97,199.99,803,Microwaves,8,Home Appliances,108.02000000000001
2021,Litware Microwave 1.6CuFt M125 White,Litware,White,82.77,179.99,803,Microwaves,8,Home Appliances,97.22000000000001
2022,Litware Microwave 1.0CuFt E110 White,Litware,White,71.37,139.99,803,Microwaves,8,Home Appliances,68.62
2023,Litware Microwave 0.9CuFt E090 White,Litware,White,50.98,99.99,803,Microwaves,8,Home Appliances,49.01
2024,Litware Microwave 0.8CuFt E080 White,Litware,White,48.43,94.99,803,Microwaves,8,Home Appliances,46.559999999999995
2025,Litware Microwave 1.5CuFt X110 Silver,Litware,Silver,220.64,665.94,803,Microwaves,8,Home Appliances,445.30000000000007
2026,Litware Microwave 2.2CuFt M125 Silver,Litware,Silver,91.97,199.99,803,Microwaves,8,Home Appliances,108.02000000000001
2027,Litware Microwave 1.6CuFt M125 Silver,Litware,Silver,82.77,179.99,803,Microwaves,8,Home Appliances,97.22000000000001
2028,Litware Microwave 1.0CuFt E110 Silver,Litware,Silver,71.37,139.99,803,Microwaves,8,Home Appliances,68.62
2029,Litware Microwave 0.9CuFt E090 Silver,Litware,Silver,50.98,99.99,803,Microwaves,8,Home Appliances,49.01
2030,Litware Microwave 0.8CuFt E080 Silver,Litware,Silver,48.43,94.99,803,Microwaves,8,Home Appliances,46.559999999999995
2031,Litware Microwave 1.5CuFt X110 Grey,Litware,Grey,220.64,665.94,803,Microwaves,8,Home Appliances,445.30000000000007
2032,Litware Microwave 2.2CuFt M125 Grey,Litware,Grey,91.97,199.99,803,Microwaves,8,Home Appliances,108.02000000000001
2033,Litware Microwave 1.6CuFt M125 Grey,Litware,Grey,82.77,179.99,803,Microwaves,8,Home Appliances,97.22000000000001
2034,Litware Microwave 1.0CuFt E110 Grey,Litware,Grey,71.37,139.99,803,Microwaves,8,Home Appliances,68.62
2035,Litware Microwave 0.9CuFt E090 Grey,Litware,Grey,50.98,99.99,803,Microwaves,8,Home Appliances,49.01
2036,Litware Microwave 0.8CuFt E080 Grey,Litware,Grey,48.43,94.99,803,Microwaves,8,Home Appliances,46.559999999999995
2037,Litware Microwave 1.5CuFt X110 Red,Litware,Red,220.64,665.94,803,Microwaves,8,Home Appliances,445.30000000000007
2038,Litware Microwave 2.2CuFt M125 Red,Litware,Red,91.97,199.99,803,Microwaves,8,Home Appliances,108.02000000000001
2039,Litware Microwave 1.6CuFt M125 Red,Litware,Red,82.77,179.99,803,Microwaves,8,Home Appliances,97.22000000000001
2040,Litware Microwave 1.0CuFt E110 Red,Litware,Red,71.37,139.99,803,Microwaves,8,Home Appliances,68.62
2041,Litware Microwave 0.9CuFt E090 Red,Litware,Red,50.98,99.99,803,Microwaves,8,Home Appliances,49.01
2042,Litware Microwave 0.8CuFt E080 Red,Litware,Red,48.43,94.99,803,Microwaves,8,Home Appliances,46.559999999999995
2043,Litware Microwave 1.5CuFt X110 Black,Litware,Black,220.64,665.94,803,Microwaves,8,Home Appliances,445.30000000000007
2044,Litware Microwave 2.2CuFt M125 Black,Litware,Black,91.97,199.99,803,Microwaves,8,Home Appliances,108.02000000000001
2045,Litware Microwave 1.6CuFt M125 Black,Litware,Black,82.77,179.99,803,Microwaves,8,Home Appliances,97.22000000000001
2046,Litware Microwave 1.0CuFt E110 Black,Litware,Black,71.37,139.99,803,Microwaves,8,Home Appliances,68.62
2047,Litware Microwave 0.9CuFt E090 Black,Litware,Black,50.98,99.99,803,Microwaves,8,Home Appliances,49.01
2048,Litware Microwave 0.8CuFt E080 Black,Litware,Black,48.43,94.99,803,Microwaves,8,Home Appliances,46.559999999999995
2049,Litware Microwave 1.5CuFt X110 Blue,Litware,Blue,220.64,665.94,803,Microwaves,8,Home Appliances,445.30000000000007
2050,Litware Microwave 2.2CuFt M125 Blue,Litware,Blue,91.97,199.99,803,Microwaves,8,Home Appliances,108.02000000000001
2051,Litware Microwave 1.6CuFt M125 Blue,Litware,Blue,82.77,179.99,803,Microwaves,8,Home Appliances,97.22000000000001
2052,Litware Microwave 1.0CuFt E110 Blue,Litware,Blue,71.37,139.99,803,Microwaves,8,Home Appliances,68.62
2053,Litware Microwave 0.9CuFt E090 Blue,Litware,Blue,50.98,99.99,803,Microwaves,8,Home Appliances,49.01
2054,Litware Microwave 0.8CuFt E080 Blue,Litware,Blue,48.43,94.99,803,Microwaves,8,Home Appliances,46.559999999999995
2055,Contoso Microwave 1.5CuFt X0110 White,Contoso,White,220.64,665.94,803,Microwaves,8,Home Appliances,445.30000000000007
2056,Contoso Microwave 2.2CuFt M0125 White,Contoso,White,91.97,199.99,803,Microwaves,8,Home Appliances,108.02000000000001
2057,Contoso Microwave 1.6CuFt M0125 White,Contoso,White,82.77,179.99,803,Microwaves,8,Home Appliances,97.22000000000001
2058,Contoso Microwave 1.0CuFt E0110 White,Contoso,White,71.37,139.99,803,Microwaves,8,Home Appliances,68.62
2059,Contoso Microwave 0.9CuFt E0090 White,Contoso,White,50.98,99.99,803,Microwaves,8,Home Appliances,49.01
2060,Contoso Microwave 0.8CuFt E0080 White,Contoso,White,48.43,94.99,803,Microwaves,8,Home Appliances,46.559999999999995
2061,Contoso Microwave 1.5CuFt X0110 Silver,Contoso,Silver,220.64,665.94,803,Microwaves,8,Home Appliances,445.30000000000007
2062,Contoso Microwave 2.2CuFt M0125 Silver,Contoso,Silver,91.97,199.99,803,Microwaves,8,Home Appliances,108.02000000000001
2063,Contoso Microwave 1.6CuFt M0125 Silver,Contoso,Silver,82.77,179.99,803,Microwaves,8,Home Appliances,97.22000000000001
2064,Contoso Microwave 1.0CuFt E0110 Silver,Contoso,Silver,71.37,139.99,803,Microwaves,8,Home Appliances,68.62
2065,Contoso Microwave 0.9CuFt E0090 Silver,Contoso,Silver,50.98,99.99,803,Microwaves,8,Home Appliances,49.01
2066,Contoso Microwave 0.8CuFt E0080 Silver,Contoso,Silver,48.43,94.99,803,Microwaves,8,Home Appliances,46.559999999999995
2067,Contoso Microwave 1.5CuFt X0110 Grey,Contoso,Grey,220.64,665.94,803,Microwaves,8,Home Appliances,445.30000000000007
2068,Contoso Microwave 2.2CuFt M0125 Grey,Contoso,Grey,91.97,199.99,803,Microwaves,8,Home Appliances,108.02000000000001
2069,Contoso Microwave 2.2CuFt M0126 Grey,Contoso,Grey,82.77,179.99,803,Microwaves,8,Home Appliances,97.22000000000001
2070,Contoso Microwave 1.0CuFt E0110 Grey,Contoso,Grey,71.37,139.99,803,Microwaves,8,Home Appliances,68.62
2071,Contoso Microwave 0.9CuFt E0090 Grey,Contoso,Grey,50.98,99.99,803,Microwaves,8,Home Appliances,49.01
2072,Contoso Microwave 0.8CuFt E0080 Grey,Contoso,Grey,48.43,94.99,803,Microwaves,8,Home Appliances,46.559999999999995
2073,Contoso Microwave 1.5CuFt X0110 Red,Contoso,Red,220.64,665.94,803,Microwaves,8,Home Appliances,445.30000000000007
2074,Contoso Microwave 2.2CuFt M0125 Red,Contoso,Red,91.97,199.99,803,Microwaves,8,Home Appliances,108.02000000000001
2075,Contoso Microwave 1.6CuFt M0125 Red,Contoso,Red,82.77,179.99,803,Microwaves,8,Home Appliances,97.22000000000001
2076,Contoso Microwave 1.0CuFt E0110 Red,Contoso,Red,71.37,139.99,803,Microwaves,8,Home Appliances,68.62
2077,Contoso Microwave 0.9CuFt E0090 Red,Contoso,Red,50.98,99.99,803,Microwaves,8,Home Appliances,49.01
2078,Contoso Microwave 0.8CuFt E0080 Red,Contoso,Red,48.43,94.99,803,Microwaves,8,Home Appliances,46.559999999999995
2079,Contoso Microwave 1.5CuFt X0110 Black,Contoso,Black,220.64,665.94,803,Microwaves,8,Home Appliances,445.30000000000007
2080,Contoso Microwave 2.2CuFt M0125 Black,Contoso,Black,91.97,199.99,803,Microwaves,8,Home Appliances,108.02000000000001
2081,Contoso Microwave 1.6CuFt M0125 Black,Contoso,Black,82.77,179.99,803,Microwaves,8,Home Appliances,97.22000000000001
2082,Contoso Microwave 1.0CuFt E0110 Black,Contoso,Black,71.37,139.99,803,Microwaves,8,Home Appliances,68.62
2083,Contoso Microwave 0.9CuFt E0090 Black,Contoso,Black,50.98,99.99,803,Microwaves,8,Home Appliances,49.01
2084,Contoso Microwave 0.8CuFt E0080 Black,Contoso,Black,48.43,94.99,803,Microwaves,8,Home Appliances,46.559999999999995
2085,Contoso Water Heater 7.2GPM X1800 White,Contoso,White,488.7,,804,Water Heaters,8,Home Appliances,
2086,Contoso Water Heater 4.3GPM M1250 White,Contoso,White,403.53,877.5,804,Water Heaters,8,Home Appliances,473.97
2087,Contoso Water Heater 4.0GPM M1250 White,Contoso,White,363.75,791.0,804,Water Heaters,8,Home Appliances,427.25
2088,Contoso Water Heater 2.6GPM E0900 White,Contoso,White,258.99,508.0,804,Water Heaters,8,Home Appliances,249.01
2089,Contoso Water Heater 1.5GPM E0800 White,Contoso,White,131.28,257.5,804,Water Heaters,8,Home Appliances,126.22
2090,Contoso Water Heater 7.2GPM X1800 Blue,Contoso,Blue,488.7,,804,Water Heaters,8,Home Appliances,
2091,Contoso Water Heater 4.3GPM M1250 Blue,Contoso,Blue,403.53,877.5,804,Water Heaters,8,Home Appliances,473.97
2092,Contoso Water Heater 4.0GPM M1250 Blue,Contoso,Blue,363.75,791.0,804,Water Heaters,8,Home Appliances,427.25
2093,Contoso Water Heater 2.6GPM E0900 Blue,Contoso,Blue,258.99,508.0,804,Water Heaters,8,Home Appliances,249.01
2094,Contoso Water Heater 1.5GPM E0800 Blue,Contoso,Blue,131.28,257.5,804,Water Heaters,8,Home Appliances,126.22
2095,Contoso Water Heater 7.2GPM X1800 Green,Contoso,Green,488.7,,804,Water Heaters,8,Home Appliances,
2096,Contoso Water Heater 4.3GPM M1250 Green,Contoso,Green,403.53,877.5,804,Water Heaters,8,Home Appliances,473.97
2097,Contoso Water Heater 4.0GPM M1250 Green,Contoso,Green,363.75,791.0,804,Water Heaters,8,Home Appliances,427.25
2098,Contoso Water Heater 2.6GPM E0900 Green,Contoso,Green,258.99,508.0,804,Water Heaters,8,Home Appliances,249.01
2099,Contoso Water Heater 1.5GPM E0800 Green,Contoso,Green,131.28,257.5,804,Water Heaters,8,Home Appliances,126.22
2100,Contoso Water Heater 7.2GPM X1800 Silver,Contoso,Silver,488.7,,804,Water Heaters,8,Home Appliances,
2101,Contoso Water Heater 4.3GPM M1250 Silver,Contoso,Silver,403.53,877.5,804,Water Heaters,8,Home Appliances,473.97
2102,Contoso Water Heater 4.0GPM M1250 Silver,Contoso,Silver,363.75,791.0,804,Water Heaters,8,Home Appliances,427.25
2103,Contoso Water Heater 2.6GPM E0900 Silver,Contoso,Silver,258.99,508.0,804,Water Heaters,8,Home Appliances,249.01
2104,Contoso Water Heater 1.5GPM E0800 Silver,Contoso,Silver,131.28,257.5,804,Water Heaters,8,Home Appliances,126.22
2105,Contoso Water Heater 7.2GPM X1800 Grey,Contoso,Grey,488.7,,804,Water Heaters,8,Home Appliances,
2106,Contoso Water Heater 4.3GPM M1250 Grey,Contoso,Grey,403.53,877.5,804,Water Heaters,8,Home Appliances,473.97
2107,Contoso Water Heater 4.0GPM M1250 Grey,Contoso,Grey,363.75,791.0,804,Water Heaters,8,Home Appliances,427.25
2108,Contoso Water Heater 2.6GPM E0900 Grey,Contoso,Grey,258.99,508.0,804,Water Heaters,8,Home Appliances,249.01
2109,Contoso Water Heater 1.5GPM E0800 Grey,Contoso,Grey,131.28,257.5,804,Water Heaters,8,Home Appliances,126.22
2110,Contoso Water Heater 7.2GPM X1800 Red,Contoso,Red,488.7,,804,Water Heaters,8,Home Appliances,
2111,Contoso Water Heater 4.3GPM M1250 Red,Contoso,Red,403.53,877.5,804,Water Heaters,8,Home Appliances,473.97
2112,Contoso Water Heater 4.0GPM M1250 Red,Contoso,Red,363.75,791.0,804,Water Heaters,8,Home Appliances,427.25
2113,Contoso Water Heater 2.6GPM E0900 Red,Contoso,Red,258.99,508.0,804,Water Heaters,8,Home Appliances,249.01
2114,Contoso Water Heater 1.5GPM E0800 Red,Contoso,Red,131.28,257.5,804,Water Heaters,8,Home Appliances,126.22
2115,Contoso Water Heater 4.3GPM M1250 Yellow,Contoso,Yellow,403.53,877.5,804,Water Heaters,8,Home Appliances,473.97
2116,Contoso Coffee Maker Super-Auto 12C X1250 Black,Contoso,Black,546.68,,805,Coffee Machines,8,Home Appliances,
2117,Contoso Coffee Maker Auto 10C M1000 Black,Contoso,Black,343.05,745.99,805,Coffee Machines,8,Home Appliances,402.94
2118,Contoso Coffee Maker 12C M1000 Black,Contoso,Black,204.64,445.0,805,Coffee Machines,8,Home Appliances,240.36
2119,Contoso Coffee Maker Auto 5C E0900 Black,Contoso,Black,83.1,163.0,805,Coffee Machines,8,Home Appliances,79.9
2120,Contoso Coffee Maker 5C E0900 Black,Contoso,Black,75.96,149.0,805,Coffee Machines,8,Home Appliances,73.04
2121,Contoso Coffee Maker 4C E0800 Black,Contoso,Black,66.23,129.9,805,Coffee Machines,8,Home Appliances,63.67
2122,Contoso Coffee Maker Super-Auto 12C X1250 Silver,Contoso,Silver,546.68,,805,Coffee Machines,8,Home Appliances,
2123,Contoso Coffee Maker Auto 10C M1000 Silver,Contoso,Silver,343.05,745.99,805,Coffee Machines,8,Home Appliances,402.94
2124,Contoso Coffee Maker 12C M1000 Silver,Contoso,Silver,204.64,445.0,805,Coffee Machines,8,Home Appliances,240.36
2125,Contoso Coffee Maker Auto 5C E0900 Silver,Contoso,Silver,83.1,163.0,805,Coffee Machines,8,Home Appliances,79.9
2126,Contoso Coffee Maker 5C E0900 Silver,Contoso,Silver,75.96,149.0,805,Coffee Machines,8,Home Appliances,73.04
2127,Contoso Coffee Maker 4C E0800 Silver,Contoso,Silver,66.23,129.9,805,Coffee Machines,8,Home Appliances,63.67
2128,Contoso Coffee Maker Super-Auto 12C X1250 White,Contoso,White,546.68,,805,Coffee Machines,8,Home Appliances,
2129,Contoso Coffee Maker Auto 10C M1000 White,Contoso,White,343.05,745.99,805,Coffee Machines,8,Home Appliances,402.94
2130,Contoso Coffee Maker 12C M1000 White,Contoso,White,204.64,445.0,805,Coffee Machines,8,Home Appliances,240.36
